Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD2969,C054,P2622,11-10-2022,444.00,30.00%
OD2970,C055,P2623,10-06-2022,456.00,30.00%
OD2971,C056,P2624,31-12-2021,963.00,30.00%
OD2972,C057,P2625,02-01-2023,456.00,25.00%
OD2973,C058,P2626,24-05-2022,1189.00,25.00%
OD2974,C059,P2627,29-09-2021,1298.00,30.00%
OD2975,C060,P2628,14-03-2021,1456.00,30.00%
OD2976,C061,P2629,23-08-2021,1478.00,30.00%
OD2977,C062,P2630,30-07-2021,256.00,40.00%
OD2978,C063,P2631,31-03-2022,2698.00,40.00%
OD2979,C064,P2632,26-09-2022,2364.00,40.00%
OD2980,C065,P2633,30-03-2022,1236.00,40.00%
OD2981,C066,P2634,14-11-2022,756.00,40.00%
OD2982,C067,P2635,01-09-2021,326.00,40.00%
OD2983,C068,P2636,20-03-2023,453.00,45.00%
OD2984,C069,P2637,29-03-2022,326.00,45.00%
OD2985,C070,P2638,28-11-2021,456.00,45.00%
OD2986,C071,P2639,12-11-2021,675.00,47.00%
OD2987,C072,P2640,21-12-2022,654.00,47.00%
OD2988,C073,P2641,15-05-2022,654.00,46.00%
OD2989,C074,P2642,21-04-2022,654.00,46.00%
OD2990,C075,P2642,10-02-2023,654.00,46.00%
OD2991,C076,P2642,28-08-2021,356.00,30.00%
OD2992,C077,P2642,22-02-2021,686.00,30.00%
OD2993,C078,P2642,08-08-2021,456.00,30.00%
OD2994,C079,P2642,29-03-2023,516.00,30.00%
OD2995,C080,P2642,15-03-2023,355.00,30.00%
OD2996,C081,P2642,02-04-2022,465.00,35.00%
OD2997,C082,P2642,03-08-2022,965.00,35.00%
OD2998,C083,P2642,24-05-2022,1158.00,35.00%
OD2999,C084,P2643,27-10-2022,264.00,35.00%
OD3000,C085,P2644,12-12-2021,433.00,35.00%
OD3001,C086,P2645,20-05-2021,562.00,35.00%
OD3002,C087,P2646,05-01-2022,423.00,40.00%
OD3003,C088,P2647,30-12-2022,621.00,40.00%
OD3004,C089,P2648,12-03-2022,333.00,15.00%
OD3005,C090,P2649,12-12-2022,236.00,15.00%
OD3006,C091,P2650,25-12-2022,456.00,15.00%
OD3007,C092,P2651,21-10-2021,963.00,35.00%
OD3008,C093,P2652,16-04-2022,234.00,35.00%
OD3009,C094,P2653,08-05-2022,456.00,35.00%
OD3010,C095,P2654,01-04-2021,564.00,35.00%
OD3011,C096,P2655,26-01-2023,634.00,55.00%
OD3012,C097,P2656,16-01-2022,236.00,55.00%
OD3013,C098,P2657,15-10-2021,444.00,55.00%
OD3014,C099,P2658,06-09-2021,456.00,55.00%
OD3015,C100,P2659,19-05-2021,963.00,50.00%
OD3016,C001,P2660,18-02-2023,456.00,50.00%
OD3017,C002,P2661,18-09-2021,1189.00,50.00%
OD3018,C003,P2662,25-06-2021,1298.00,50.00%
OD3019,C004,P2663,16-03-2022,1456.00,50.00%
OD3020,C005,P2664,14-06-2021,1478.00,30.00%
OD3021,C006,P2665,21-05-2022,256.00,32.00%
OD3022,C007,P2666,22-03-2023,2698.00,25.00%
OD3023,C008,P2667,24-09-2022,2364.00,45.00%
OD3024,C009,P2668,31-05-2021,1236.00,15.00%
OD3025,C010,P2669,09-03-2022,756.00,33.00%
OD3026,C011,P2670,22-02-2023,326.00,33.00%
OD3027,C012,P2671,03-09-2022,453.00,33.00%
OD3028,C013,P2672,29-01-2022,326.00,33.00%
OD3029,C014,P2673,30-05-2021,456.00,33.00%
OD3030,C015,P2674,03-06-2022,456.00,45.00%
OD3031,C016,P2675,29-10-2021,456.00,45.00%
OD3032,C017,P2676,06-07-2022,456.00,45.00%
OD3033,C018,P2677,17-03-2023,236.00,45.00%
OD3034,C019,P2678,20-02-2022,996.00,23.00%
OD3035,C020,P2679,25-09-2022,654.00,23.00%
OD3036,C021,P2680,15-11-2022,456.00,23.00%
OD3037,C022,P2681,18-09-2022,785.00,23.00%
OD3038,C023,P2682,09-03-2023,365.00,23.00%
OD3039,C024,P2683,21-03-2021,965.00,12.00%
OD3040,C025,P2684,15-05-2022,444.00,12.00%
OD3041,C026,P2685,08-03-2021,569.00,12.00%
OD3042,C027,P2686,22-07-2022,475.00,12.00%
OD3043,C028,P2687,18-08-2021,598.00,12.00%
OD3044,C029,P2688,03-07-2022,536.00,12.00%
OD3045,C030,P2689,13-12-2021,256.00,12.00%
OD3046,C031,P2690,06-12-2022,456.00,12.00%
OD3047,C032,P2691,01-12-2021,456.00,12.00%
OD3048,C033,P2692,03-07-2022,745.00,12.00%
OD3049,C034,P2693,12-02-2023,356.00,35.00%
OD3050,C035,P2694,22-02-2022,1189.00,35.00%
OD3051,C036,P2695,24-11-2021,426.00,35.00%
OD3052,C037,P2696,22-07-2022,1126.00,35.00%
OD3053,C038,P2697,01-08-2021,1145.00,35.00%
OD3054,C039,P2698,06-07-2021,1235.00,35.00%
OD3055,C040,P2698,01-04-2021,1564.00,35.00%
OD3056,C041,P2698,16-05-2021,654.00,35.00%
OD3057,C042,P2698,16-12-2021,854.00,35.00%
OD3058,C043,P2698,31-08-2021,475.00,30.00%
OD3059,C044,P2699,21-01-2022,349.00,30.00%
OD3060,C045,P2700,06-12-2022,350.00,30.00%
OD3061,C046,P2701,07-09-2022,351.00,30.00%
OD3062,C047,P2702,05-02-2022,352.00,30.00%
OD3063,C048,P2703,01-03-2023,353.00,30.00%
OD3064,C049,P2704,25-09-2021,354.00,30.00%
OD3065,C050,P2705,09-03-2022,355.00,30.00%
OD3066,C051,P2706,16-03-2022,356.00,30.00%
OD3067,C052,P2707,27-03-2022,999.00,30.00%
OD3068,C053,P2708,02-10-2021,555.00,25.00%
OD3069,C054,P2709,28-08-2022,555.00,25.00%
OD3070,C055,P2710,06-01-2021,555.00,25.00%
OD3071,C056,P2711,12-11-2021,555.00,25.00%
OD3072,C057,P2712,13-04-2022,1202.00,30.00%
OD3073,C058,P2713,13-04-2021,1188.00,30.00%
OD3074,C059,P2714,22-03-2022,682.00,30.00%
OD3075,C060,P2715,07-02-2022,1692.00,25.00%
OD3076,C061,P2716,10-05-2021,1731.00,25.00%
OD3077,C062,P2717,29-01-2023,1972.00,30.00%
OD3078,C063,P2718,21-11-2021,974.00,30.00%
OD3079,C064,P2719,31-03-2022,958.00,30.00%
OD3080,C065,P2720,24-10-2022,1986.00,40.00%
OD3081,C066,P2721,10-05-2022,601.00,40.00%
OD3082,C067,P2722,17-07-2022,1775.00,40.00%
OD3083,C068,P2723,11-09-2022,1247.00,40.00%
OD3084,C069,P2724,24-03-2021,1940.00,40.00%
OD3085,C070,P2725,09-09-2021,1768.00,40.00%
OD3086,C071,P2726,09-07-2022,1245.00,45.00%
OD3087,C072,P2727,17-11-2021,661.00,45.00%
OD3088,C073,P2728,11-09-2022,810.00,45.00%
OD3089,C074,P2729,17-02-2023,1450.00,47.00%
OD3090,C075,P2730,08-01-2022,1667.00,47.00%
OD3091,C076,P2731,24-01-2022,1911.00,46.00%
OD3092,C077,P2732,27-01-2023,775.00,46.00%
OD3093,C078,P2733,04-09-2022,936.00,46.00%
OD3094,C079,P2734,19-06-2021,1978.00,30.00%
OD3095,C080,P2735,27-01-2022,1401.00,30.00%
OD3096,C081,P2736,03-07-2022,1143.00,30.00%
OD3097,C082,P2737,26-11-2022,645.00,30.00%
OD3098,C083,P2738,11-10-2021,938.00,30.00%
OD3099,C084,P2739,24-02-2023,1608.00,35.00%
OD3100,C085,P2740,18-07-2021,1919.00,35.00%
OD3101,C086,P2741,15-08-2022,791.00,35.00%
OD3102,C087,P2742,08-02-2021,779.00,35.00%
OD3103,C088,P2743,09-11-2022,1783.00,35.00%
OD3104,C089,P2744,14-02-2023,1106.00,35.00%
OD3105,C090,P2745,26-07-2022,1039.00,40.00%
OD3106,C091,P2746,17-01-2021,1265.00,40.00%
OD3107,C092,P2747,12-11-2021,746.00,15.00%
OD3108,C093,P2748,30-06-2021,1876.00,15.00%
OD3109,C094,P2749,29-03-2022,733.00,15.00%
OD3110,C095,P2750,26-01-2022,1976.00,35.00%
OD3111,C096,P2751,05-02-2022,979.00,35.00%
OD3112,C097,P2752,02-03-2022,1556.00,35.00%
OD3113,C098,P2753,07-11-2021,659.00,35.00%
OD3114,C099,P2753,30-11-2022,1272.00,55.00%
OD3115,C100,P2753,19-05-2022,1712.00,55.00%
OD3116,C001,P2753,17-11-2022,697.00,55.00%
OD3117,C002,P2753,26-04-2022,1926.00,55.00%
OD3118,C003,P2754,30-01-2022,1407.00,50.00%
OD3119,C004,P2755,14-04-2022,677.00,50.00%
OD3120,C005,P2756,02-08-2021,1880.00,50.00%
OD3121,C006,P2757,08-07-2022,835.00,50.00%
OD3122,C007,P2758,09-09-2022,1432.00,50.00%
OD3123,C008,P2759,30-01-2021,835.00,30.00%
OD3124,C009,P2760,15-04-2021,1614.00,32.00%
OD3125,C010,P2761,11-12-2021,1276.00,25.00%
OD3126,C011,P2762,09-01-2022,1673.00,45.00%
OD3127,C012,P2763,19-01-2023,1466.00,15.00%
OD3128,C013,P2764,25-06-2021,1264.00,33.00%
OD3129,C014,P2765,28-08-2022,1129.00,42.00%
OD3130,C015,P2766,07-12-2022,952.00,42.00%
OD3131,C016,P2767,16-11-2021,656.00,39.00%
OD3132,C017,P2768,14-11-2021,1450.00,39.00%
OD3133,C018,P2769,13-04-2021,1217.00,39.00%
OD3134,C019,P2770,19-04-2022,1636.00,39.00%
OD3135,C020,P2771,05-08-2021,1762.00,30.00%
OD3136,C021,P2772,29-03-2023,641.00,30.00%
OD3137,C022,P2773,13-03-2022,762.00,30.00%
OD3138,C023,P2774,20-08-2021,1745.00,25.00%
OD3139,C024,P2775,10-03-2022,1173.00,25.00%
OD3140,C025,P2776,31-10-2021,976.00,30.00%
OD3141,C026,P2777,16-01-2022,1741.00,30.00%
OD3142,C027,P2778,10-04-2022,1068.00,30.00%
OD3143,C028,P2779,11-04-2021,1288.00,40.00%
OD3144,C029,P2780,26-12-2022,1176.00,40.00%
OD3145,C030,P2781,04-06-2021,1601.00,40.00%
OD3146,C031,P2782,15-10-2022,1622.00,40.00%
OD3147,C032,P2783,24-12-2022,1845.00,40.00%
OD3148,C033,P2784,07-07-2021,1115.00,40.00%
OD3149,C034,P2785,21-09-2021,797.00,45.00%
OD3150,C035,P2786,31-12-2021,798.00,45.00%
OD3151,C036,P2787,21-06-2021,1359.00,45.00%
OD3152,C037,P2788,30-05-2021,1036.00,47.00%
OD3153,C038,P2789,06-01-2021,1037.00,47.00%
OD3154,C039,P2790,24-11-2022,1609.00,46.00%
OD3155,C040,P2791,12-06-2022,760.00,46.00%
OD3156,C041,P2792,23-08-2022,1695.00,46.00%
OD3157,C042,P2793,10-04-2021,1697.00,30.00%
OD3158,C043,P2794,20-01-2022,1993.00,30.00%
OD3159,C044,P2795,03-11-2021,814.00,30.00%
OD3160,C045,P2796,27-04-2022,1106.00,30.00%
OD3161,C046,P2797,26-08-2022,1185.00,30.00%
OD3162,C047,P2798,28-07-2021,945.00,35.00%
OD3163,C048,P2799,22-11-2022,1104.00,35.00%
OD3164,C049,P2800,10-03-2021,624.00,35.00%
OD3165,C050,P2801,08-06-2021,1502.00,35.00%
OD3166,C051,P2802,04-03-2021,652.00,35.00%
OD3167,C052,P2803,17-12-2021,955.00,35.00%
OD3168,C053,P2804,22-06-2021,1896.00,40.00%
OD3169,C054,P2805,27-07-2022,837.00,40.00%
OD3170,C055,P2806,25-01-2021,1970.00,15.00%
OD3171,C056,P2807,11-10-2021,1119.00,15.00%
OD3172,C057,P2808,05-01-2021,1002.00,15.00%
OD3173,C058,P2809,25-03-2022,947.00,35.00%
OD3174,C059,P2810,25-08-2021,637.00,35.00%
OD3175,C060,P2811,15-10-2022,1839.00,35.00%
OD3176,C061,P2812,13-01-2021,1155.00,35.00%
OD3177,C062,P2813,24-12-2022,1105.00,55.00%
OD3178,C063,P2814,19-05-2022,1120.00,55.00%
OD3179,C064,P2815,19-01-2023,1441.00,55.00%
OD3180,C065,P2816,27-04-2021,1663.00,55.00%
OD3181,C066,P2817,14-03-2021,1210.00,50.00%
OD3182,C067,P2818,24-12-2022,1202.00,50.00%
OD3183,C068,P2819,12-01-2022,686.00,50.00%
OD3184,C069,P2820,28-08-2022,1158.00,50.00%
OD3185,C070,P2821,29-09-2021,1670.00,50.00%
OD3186,C071,P2822,05-09-2021,1373.00,30.00%
OD3187,C072,P2823,16-08-2021,1864.00,32.00%
OD3188,C073,P2824,08-07-2022,959.00,25.00%
OD3189,C074,P2825,07-02-2022,643.00,45.00%
OD3190,C075,P2826,17-09-2021,1604.00,15.00%
OD3191,C076,P2827,12-01-2022,1199.00,33.00%
OD3192,C077,P2828,26-01-2022,1610.00,42.00%
OD3193,C078,P2829,19-07-2021,1725.00,42.00%
OD3194,C079,P2830,10-05-2021,1718.00,39.00%
OD3195,C080,P2831,31-07-2022,1504.00,39.00%
OD3196,C081,P2832,19-01-2021,1429.00,39.00%
OD3197,C082,P2833,26-10-2022,1291.00,39.00%
OD3198,C083,P2834,16-07-2021,1133.00,30.00%
OD3199,C084,P2835,15-02-2022,880.00,30.00%
OD3200,C085,P2836,27-03-2022,992.00,30.00%
OD3201,C086,P2837,16-11-2021,1172.00,25.00%
OD3202,C087,P2838,18-08-2021,944.00,25.00%
OD3203,C088,P2839,09-10-2022,1414.00,30.00%
OD3204,C089,P2840,24-02-2022,1481.00,30.00%
OD3205,C090,P2841,21-09-2021,1814.00,30.00%
OD3206,C091,P2842,07-03-2021,874.00,40.00%
OD3207,C092,P2843,19-11-2022,795.00,40.00%
OD3208,C093,P2844,06-06-2021,1059.00,40.00%
OD3209,C094,P2845,11-06-2022,1377.00,40.00%
OD3210,C095,P2846,15-10-2022,1859.00,40.00%
OD3211,C096,P2847,25-03-2021,1504.00,40.00%
OD3212,C097,P2848,09-08-2021,778.00,45.00%
OD3213,C098,P2849,09-02-2022,1673.00,45.00%
OD3214,C099,P2850,13-08-2022,1674.00,45.00%
OD3215,C100,P2851,16-03-2021,1789.00,47.00%
OD3216,C001,P2852,01-05-2021,1874.00,47.00%
OD3217,C002,P2853,06-08-2022,1616.00,46.00%
OD3218,C003,P2854,14-01-2022,1245.00,46.00%
OD3219,C004,P2854,16-02-2022,1513.00,46.00%
OD3220,C005,P2854,03-07-2021,1342.00,30.00%
OD3221,C006,P2854,12-06-2021,1476.00,30.00%
OD3222,C007,P2854,27-06-2021,732.00,30.00%
OD3223,C008,P2854,01-01-2023,1961.00,30.00%
OD3224,C009,P2855,24-11-2021,1521.00,30.00%
OD3225,C010,P2856,28-06-2021,1952.00,35.00%
OD3226,C011,P2857,14-04-2021,1723.00,35.00%
OD3227,C012,P2858,22-01-2021,1802.00,35.00%
OD3228,C013,P2859,18-03-2022,1165.00,35.00%
OD3229,C014,P2860,23-11-2021,1463.00,35.00%
OD3230,C015,P2861,29-01-2023,1326.00,35.00%
OD3231,C016,P2862,10-10-2021,1643.00,40.00%
OD3232,C017,P2863,06-03-2022,1537.00,40.00%
OD3233,C018,P2864,27-12-2021,1795.00,15.00%
OD3234,C019,P2865,28-03-2021,1738.00,15.00%
OD3235,C020,P2866,12-09-2022,674.00,15.00%
OD3236,C021,P2867,29-11-2022,916.00,35.00%
OD3237,C022,P2868,25-12-2022,997.00,35.00%
OD3238,C023,P2869,17-03-2023,877.00,35.00%
OD3239,C024,P2870,15-12-2022,1647.00,35.00%
OD3240,C025,P2871,15-03-2022,1887.00,55.00%
OD3241,C026,P2872,29-10-2022,1516.00,55.00%
OD3242,C027,P2873,08-11-2021,1849.00,55.00%
OD3243,C028,P2874,18-11-2022,1974.00,55.00%
OD3244,C029,P2875,08-08-2022,930.00,50.00%
OD3245,C030,P2876,27-05-2021,659.00,50.00%
OD3246,C031,P2877,03-12-2022,1016.00,50.00%
OD3247,C032,P2878,04-09-2021,1396.00,50.00%
OD3248,C033,P2879,01-09-2022,1385.00,50.00%
OD3249,C034,P2880,31-01-2021,1251.00,30.00%
OD3250,C035,P2881,09-03-2021,1524.00,32.00%
OD3251,C036,P2882,02-01-2023,1000.00,25.00%
OD3252,C037,P2883,28-11-2022,833.00,45.00%
OD3253,C038,P2883,16-06-2021,1237.00,15.00%
OD3254,C039,P2883,02-11-2022,882.00,33.00%
OD3255,C040,P2883,06-05-2022,1369.00,42.00%
OD3256,C041,P2883,04-11-2022,1701.00,42.00%
OD3257,C042,P2883,01-07-2021,953.00,39.00%
OD3258,C043,P2884,24-06-2022,1097.00,39.00%
OD3259,C044,P2885,24-12-2021,1502.00,39.00%
OD3260,C045,P2886,24-11-2021,1020.00,39.00%
OD3261,C046,P2887,05-02-2022,804.00,30.00%
OD3262,C047,P2888,11-01-2023,1647.00,30.00%
OD3263,C048,P2889,03-09-2021,1402.00,30.00%
OD3264,C049,P2890,14-06-2021,1238.00,25.00%
OD3265,C050,P2891,24-12-2022,1286.00,25.00%
OD3266,C051,P2892,12-01-2022,1264.00,30.00%
OD3267,C052,P2893,05-09-2021,1161.00,30.00%
OD3268,C053,P2894,24-09-2022,1286.00,30.00%
OD3269,C054,P2895,10-03-2023,844.00,40.00%
OD3270,C055,P2896,20-11-2022,1226.00,40.00%
OD3271,C056,P2897,27-06-2021,1263.00,40.00%
OD3272,C057,P2898,30-03-2023,1603.00,40.00%
OD3273,C058,P2899,20-10-2022,1414.00,40.00%
OD3274,C059,P2900,28-12-2022,1946.00,40.00%
OD3275,C060,P2901,19-12-2022,1278.00,45.00%
OD3276,C061,P2902,19-12-2021,1893.00,45.00%
OD3277,C062,P2903,31-07-2022,1316.00,45.00%
OD3278,C063,P2904,11-05-2022,1741.00,47.00%
OD3279,C064,P2905,03-11-2022,1062.00,47.00%
OD3280,C065,P2906,06-12-2021,1002.00,46.00%
OD3281,C066,P2907,13-09-2021,1340.00,46.00%
OD3282,C067,P2908,01-12-2021,712.00,46.00%
OD3283,C068,P2909,03-06-2022,1045.00,30.00%
OD3284,C069,P2910,24-03-2022,1720.00,30.00%
OD3285,C070,P2911,15-03-2022,1660.00,30.00%
OD3286,C071,P2912,10-04-2021,1716.00,30.00%
OD3287,C072,P2913,15-09-2022,1543.00,30.00%
OD3288,C073,P2914,11-04-2022,1048.00,35.00%
OD3289,C074,P2915,19-01-2022,1191.00,35.00%
OD3290,C075,P2916,06-05-2021,1869.00,35.00%
OD3291,C076,P2917,11-04-2022,1681.00,35.00%
OD3292,C077,P2918,02-01-2022,1976.00,35.00%
OD3293,C078,P2919,23-03-2021,733.00,35.00%
OD3294,C079,P2920,08-04-2022,1255.00,40.00%
OD3295,C080,P2921,18-09-2021,1449.00,40.00%
OD3296,C081,P2922,10-09-2022,661.00,15.00%
OD3297,C082,P2923,10-10-2021,1662.00,15.00%
OD3298,C083,P2924,19-05-2022,1331.00,15.00%
OD3299,C084,P2925,28-10-2021,1167.00,35.00%
OD3300,C085,P2926,01-07-2021,1304.00,35.00%
OD3301,C086,P2927,01-08-2022,1702.00,35.00%
OD3302,C087,P2928,08-01-2023,1359.00,35.00%
OD3303,C088,P2929,09-01-2023,1165.00,55.00%
OD3304,C089,P2930,01-12-2022,1597.00,55.00%
OD3305,C090,P2931,11-11-2021,808.00,55.00%
OD3306,C091,P2932,02-03-2021,1442.00,55.00%
OD3307,C092,P2933,17-04-2021,1594.00,50.00%
OD3308,C093,P2934,09-07-2022,1274.00,50.00%
OD3309,C094,P2934,10-01-2021,969.00,50.00%
OD3310,C095,P2934,29-06-2021,1176.00,50.00%
OD3311,C096,P2934,10-02-2023,884.00,50.00%
OD3312,C097,P2934,19-06-2022,1314.00,30.00%
OD3313,C098,P2934,28-03-2022,962.00,32.00%
OD3314,C099,P2934,16-02-2022,1413.00,25.00%
OD3315,C100,P2934,31-03-2021,1372.00,45.00%
OD3316,C001,P2935,03-03-2022,1719.00,15.00%
OD3317,C002,P2936,26-10-2021,1431.00,33.00%
OD3318,C003,P2937,08-06-2021,945.00,42.00%
OD3319,C004,P2938,15-04-2021,1556.00,42.00%
OD3320,C005,P2939,18-04-2022,1814.00,39.00%
OD3321,C006,P2940,24-03-2022,849.00,39.00%
OD3322,C007,P2941,25-09-2021,1662.00,39.00%
OD3323,C008,P2942,04-07-2021,1664.00,39.00%
OD3324,C009,P2943,26-06-2021,1604.00,30.00%
OD3325,C010,P2944,08-04-2021,1488.00,30.00%
OD3326,C011,P2945,24-09-2021,920.00,30.00%
OD3327,C012,P2946,04-04-2021,1196.00,25.00%
OD3328,C013,P2947,06-08-2021,677.00,25.00%
OD3329,C014,P2948,26-12-2021,1978.00,30.00%
OD3330,C015,P2949,16-04-2022,1607.00,30.00%
OD3331,C016,P2950,12-02-2022,939.00,30.00%
OD3332,C017,P2951,28-11-2021,778.00,40.00%
OD3333,C018,P2952,11-10-2022,1138.00,40.00%
OD3334,C019,P2953,23-02-2022,789.00,40.00%
OD3335,C020,P2954,23-07-2022,1252.00,40.00%
OD3336,C021,P2955,28-02-2021,1339.00,40.00%
OD3337,C022,P2956,22-07-2021,1435.00,40.00%
OD3338,C023,P2957,05-02-2021,1853.00,45.00%
OD3339,C024,P2958,19-01-2023,1719.00,45.00%
OD3340,C025,P2959,20-12-2021,1112.00,45.00%
OD3341,C026,P2959,05-06-2021,1570.00,47.00%
OD3342,C027,P2959,10-06-2022,1567.00,47.00%
OD3343,C028,P2959,09-05-2021,796.00,46.00%
OD3344,C029,P2959,22-07-2021,1760.00,46.00%
OD3345,C030,P2959,17-01-2021,863.00,46.00%
OD3346,C031,P2960,04-11-2021,990.00,30.00%
OD3347,C032,P2961,27-10-2022,1993.00,30.00%
OD3348,C033,P2962,04-02-2021,1334.00,30.00%
OD3349,C034,P2963,08-02-2022,649.00,30.00%
OD3350,C035,P2964,24-10-2021,1931.00,30.00%
OD3351,C036,P2965,08-01-2023,1997.00,35.00%
OD3352,C037,P2966,21-02-2021,1811.00,35.00%
OD3353,C038,P2967,31-10-2021,758.00,35.00%
OD3354,C039,P2968,14-01-2021,940.00,35.00%
OD3355,C040,P2969,09-02-2022,1918.00,35.00%
OD3356,C041,P2970,19-07-2021,1149.00,35.00%
OD3357,C042,P2971,31-03-2022,1991.00,40.00%
OD3358,C043,P2972,03-06-2022,1804.00,40.00%
OD3359,C044,P2973,12-07-2021,926.00,15.00%
OD3360,C045,P2974,13-03-2022,1299.00,15.00%
OD3361,C046,P2975,04-01-2022,1572.00,15.00%
OD3362,C047,P2976,23-06-2022,1807.00,35.00%
OD3363,C048,P2977,25-07-2022,1698.00,35.00%
OD3364,C049,P2978,18-06-2022,1309.00,35.00%
OD3365,C050,P2979,07-02-2021,706.00,35.00%
OD3366,C051,P2980,05-10-2021,1149.00,55.00%
OD3367,C052,P2981,14-05-2021,852.00,55.00%
OD3368,C053,P2982,10-01-2021,1036.00,55.00%
OD3369,C054,P2983,15-07-2021,1284.00,55.00%
OD3370,C055,P2984,27-12-2022,671.00,50.00%
OD3371,C056,P2985,01-08-2021,1090.00,50.00%
OD3372,C057,P2986,28-05-2021,1981.00,50.00%
OD3373,C058,P2987,01-10-2022,1757.00,50.00%
OD3374,C059,P2988,28-01-2023,1841.00,50.00%
OD3375,C060,P2989,27-05-2022,674.00,30.00%
OD3376,C061,P2990,27-03-2021,1123.00,32.00%
OD3377,C062,P2991,05-02-2023,1303.00,25.00%
OD3378,C063,P2992,26-03-2021,801.00,45.00%
OD3379,C064,P2992,07-02-2021,1661.00,15.00%
OD3380,C065,P2992,16-02-2023,1565.00,33.00%
OD3381,C066,P2992,30-10-2021,1655.00,42.00%
OD3382,C067,P2992,03-01-2022,1122.00,42.00%
OD3383,C068,P2993,19-09-2022,602.00,39.00%
OD3384,C069,P2994,11-05-2021,1059.00,39.00%
OD3385,C070,P2995,17-09-2021,1586.00,39.00%
OD3386,C071,P2996,15-09-2022,1148.00,39.00%
OD3387,C072,P2997,28-11-2022,1003.00,30.00%
OD3388,C073,P2998,13-04-2021,1011.00,30.00%
OD3389,C074,P2999,13-07-2021,828.00,30.00%
OD3390,C075,P3000,24-03-2022,1465.00,25.00%
OD3391,C076,P3001,18-03-2022,1379.00,25.00%
OD3392,C077,P3002,08-01-2021,1639.00,30.00%
OD3393,C078,P3003,28-01-2022,695.00,30.00%
OD3394,C079,P3004,25-05-2022,1186.00,30.00%
OD3395,C080,P3005,15-09-2022,1552.00,40.00%
OD3396,C081,P3005,12-03-2022,648.00,40.00%
OD3397,C082,P3005,05-07-2022,1308.00,40.00%
OD3398,C083,P3005,22-03-2022,1001.00,40.00%
OD3399,C084,P3005,15-03-2023,1590.00,40.00%
OD3400,C085,P3006,16-09-2021,669.00,40.00%
OD3401,C086,P3007,05-11-2022,1542.00,45.00%
OD3402,C087,P3008,05-04-2022,1870.00,45.00%
OD3403,C088,P3009,27-03-2021,751.00,45.00%
OD3404,C089,P3010,01-03-2022,926.00,47.00%
OD3405,C090,P3011,29-12-2021,756.00,47.00%
OD3406,C091,P3012,30-05-2022,1668.00,46.00%
OD3407,C092,P3013,24-03-2021,1602.00,46.00%
OD3408,C093,P3014,18-03-2022,921.00,46.00%
OD3409,C094,P3015,09-01-2022,919.00,30.00%
OD3410,C095,P3016,24-10-2022,1594.00,30.00%
OD3411,C096,P3017,04-01-2023,729.00,30.00%
OD3412,C097,P3018,26-09-2022,629.00,30.00%
OD3413,C098,P3019,26-03-2021,953.00,30.00%
OD3414,C099,P3020,28-02-2023,1665.00,35.00%
OD3415,C100,P3021,02-03-2022,828.00,35.00%
OD3416,C001,P3022,12-08-2021,978.00,35.00%
OD3417,C002,P3023,18-01-2022,1489.00,35.00%
OD3418,C003,P3024,07-12-2022,1175.00,35.00%
OD3419,C004,P3025,31-07-2021,1247.00,35.00%
OD3420,C005,P3026,10-12-2022,1239.00,40.00%
OD3421,C006,P3027,28-04-2022,654.00,40.00%
OD3422,C007,P3028,15-09-2021,1930.00,15.00%
OD3423,C008,P3029,14-06-2022,1935.00,15.00%
OD3424,C009,P3030,01-01-2022,1570.00,15.00%
OD3425,C010,P3031,30-09-2022,1878.00,35.00%
OD3426,C011,P3032,24-04-2021,1266.00,35.00%
OD3427,C012,P3033,03-05-2022,1958.00,35.00%
OD3428,C013,P3034,16-04-2021,766.00,35.00%
OD3429,C014,P3035,15-04-2021,1161.00,55.00%
OD3430,C015,P3036,30-12-2022,980.00,55.00%
OD3431,C016,P3037,02-05-2021,944.00,55.00%
OD3432,C017,P3038,04-02-2021,738.00,55.00%
OD3433,C018,P3039,09-04-2021,1965.00,50.00%
OD3434,C019,P3040,25-10-2021,1262.00,50.00%
OD3435,C020,P3041,21-09-2021,807.00,50.00%
OD3436,C021,P3041,15-05-2022,678.00,50.00%
OD3437,C022,P3041,28-06-2021,1564.00,50.00%
OD3438,C023,P3041,05-06-2021,753.00,30.00%
OD3439,C024,P3041,06-09-2022,1921.00,32.00%
OD3440,C025,P3041,13-12-2022,1057.00,25.00%
OD3441,C026,P3041,30-12-2022,1977.00,45.00%
OD3442,C027,P3042,21-06-2021,1775.00,15.00%
OD3443,C028,P3043,10-05-2022,1257.00,33.00%
OD3444,C029,P3044,25-11-2022,1705.00,42.00%
OD3445,C030,P3045,13-02-2023,921.00,42.00%
OD3446,C031,P3046,26-02-2021,1520.00,39.00%
OD3447,C032,P3047,26-05-2022,2245.00,39.00%
OD3448,C033,P3048,12-02-2023,2354.00,39.00%
OD3449,C034,P3049,02-11-2022,2214.00,39.00%
OD3450,C035,P3050,08-01-2021,2365.00,30.00%
OD3451,C036,P3051,18-01-2023,2541.00,30.00%
OD3452,C037,P3052,16-05-2022,1235.00,30.00%
OD3453,C038,P3053,01-01-2022,22365.00,25.00%
OD3454,C039,P3054,27-04-2022,2245.00,25.00%
OD3455,C040,P3054,09-03-2021,2245.00,30.00%
OD3456,C041,P3054,01-11-2022,2542.00,30.00%
